field1,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,SeriousDlqin2yrs,MonthlyPerPerson,isOld,Probability,My Prediction,error
14952,0.19485994199999998,58,0,3379.0,0,12,0,2,0,3,0,0.0,0,0.0094,0,TN
14954,0.023933575,61,0,0.171971338,6000,9,0,1,0,1,0,3000.0,0,0.00517,0,TN
14958,0.016131183,67,0,3.0,0,2,0,0,0,0,0,0.0,0,0.00241,0,TN
14960,0.32382094100000003,58,0,0.34255781799999996,5058,15,0,2,0,0,0,5058.0,0,0.03712,0,TN
14974,0.463300816,71,0,0.262664964,4697,5,0,0,0,1,0,2348.5,0,0.01331,0,TN
14994,0.9999998999999999,72,0,452.0,0,2,0,1,0,0,0,0.0,0,0.0238,0,TN
14995,0.502084412,52,0,0.5258057070000001,13000,14,0,4,0,1,0,6500.0,0,0.053360000000000005,0,TN
14997,0.044246775999999995,76,0,0.338915271,4000,6,0,1,0,0,0,4000.0,0,0.00432,0,TN
14999,0.057423492,47,0,96.0,0,5,0,0,0,0,0,0.0,0,0.01017,0,TN
15001,0.362942902,44,0,0.44397860299999997,6916,10,0,1,0,3,0,1729.0,0,0.03381,0,TN
15004,0.243787549,45,2,2073.5,1,14,0,2,0,3,0,0.25,0,0.12313,0,TN
15009,0.06951078200000001,53,0,0.19347341899999998,10326,10,0,2,0,0,0,10326.0,0,0.0072099999999999985,0,TN
15010,0.17483300699999998,54,0,3719.0,0,9,0,2,0,3,0,0.0,0,0.01544,0,TN
15017,0.000599991,44,0,0.324911673,15000,6,0,2,0,1,0,7500.0,0,0.00606,0,TN
15020,0.9999998999999999,37,0,0.078159893,6716,1,0,0,0,2,0,2238.6666666666665,0,0.11643,0,TN
15023,0.083645818,46,0,0.128124554,7000,3,0,0,0,2,0,2333.333333333333,0,0.00565,0,TN
15028,0.9999998999999999,34,0,0.196873296,5500,7,2,0,0,0,0,5500.0,0,0.37933,0,TN
15042,0.5020425079999999,30,0,0.254387914,4500,9,0,0,0,0,0,4500.0,0,0.04924,0,TN
15053,0.0,70,0,0.79233759,1800,3,0,1,0,0,0,1800.0,0,0.00648,0,TN
15058,0.0,64,0,1689.0,0,3,0,1,0,0,0,0.0,0,0.00504,0,TN
15061,0.339647439,71,0,1.005451987,5685,12,0,2,0,0,0,5685.0,0,0.027410000000000004,0,TN
15079,0.39870876299999997,32,0,0.276180955,4000,8,0,0,0,1,0,2000.0,0,0.032310000000000005,0,TN
15081,0.125029998,61,0,340.0,0,2,0,0,0,0,0,0.0,0,0.00515,0,TN
15087,0.296497343,37,0,1427.0,0,7,0,1,0,0,0,0.0,0,0.007140000000000001,0,TN
15089,0.9999998999999999,35,0,0.312165405,5416,1,0,1,0,2,0,1805.333333333333,0,0.09117,0,TN
15090,0.076956922,47,0,1279.0,0,7,0,1,0,3,0,0.0,0,0.00564,0,TN
15095,0.162588826,38,0,0.407258988,8733,5,0,1,0,0,0,8733.0,0,0.00939,0,TN
15096,0.039249245,69,0,835.0,0,3,0,1,0,1,0,0.0,0,0.00312,0,TN
15103,0.819317236,27,0,1.326683292,400,5,0,0,0,0,0,400.0,0,0.08837,0,TN
15108,0.086170006,42,0,0.512279939,4600,19,0,2,0,2,0,1533.333333333333,0,0.0243,0,TN
15109,0.0026611129999999997,67,0,0.071714246,7250,8,0,1,0,1,0,3625.0,0,0.00678,0,TN
15110,0.044673904,65,0,0.25037774399999996,11250,18,0,2,0,2,0,3750.0,0,0.01437,0,TN
15121,0.51029494,53,1,0.782636168,7912,13,0,2,0,3,0,1978.0,0,0.10860999999999997,0,TN
15122,0.69071206,53,0,3753.0,0,5,0,2,0,2,0,0.0,0,0.05645,0,TN
15133,0.9999998999999999,41,0,0.233277791,4200,2,3,1,1,2,1,1400.0,0,0.54345,1,TP
15140,0.005296498,60,0,2101.0,0,5,0,2,0,0,0,0.0,0,0.00483,0,TN
15151,0.16882611600000005,56,0,0.402637156,4246,11,0,1,1,0,0,4246.0,0,0.11024,0,TN
15154,0.592348575,56,0,0.6050955410000001,6750,20,0,1,0,0,0,6750.0,0,0.08738,0,TN
15162,0.0,77,0,0.0,0,2,0,0,0,1,0,0.0,0,0.00255,0,TN
15177,0.261273873,77,0,0.035755479,2600,5,0,0,0,1,0,1300.0,0,0.01097,0,TN
15190,0.004552771,49,0,0.425307055,3500,17,0,1,0,2,0,1166.6666666666667,0,0.016880000000000003,0,TN
15195,0.012787903,52,0,28.0,0,9,0,0,0,0,0,0.0,0,0.00787,0,TN
15199,0.9999998999999999,47,2,0.001666111,3000,3,0,0,0,2,0,1000.0,0,0.24747,0,TN
15203,0.262964663,59,0,3548.0,0,9,0,2,0,0,0,0.0,0,0.0094,0,TN
15208,0.0,41,0,0.14071468199999998,5400,6,0,1,0,0,0,5400.0,0,0.00926,0,TN
15212,0.938906109,45,0,0.294387857,5006,3,0,1,0,0,0,5006.0,0,0.04662,0,TN
15218,0.26846320100000004,29,0,0.142031199,9166,11,0,1,0,0,0,9166.0,0,0.020880000000000003,0,TN
15234,0.884015465,34,0,0.7198602209999999,1716,4,0,1,0,0,0,1716.0,0,0.05665,0,TN
15243,0.119634103,43,1,2048.0,0,9,0,1,0,0,0,0.0,0,0.03605,0,TN
15244,0.0,62,0,0.37085921299999997,3863,6,0,1,0,3,0,965.75,0,0.0075200000000000015,0,TN
15246,0.454224378,76,0,0.11818293699999999,8122,5,0,0,0,0,0,8122.0,0,0.01669,0,TN
15250,0.416849439,29,0,0.028285209,3393,2,0,0,0,0,0,3393.0,0,0.03211,0,TN
15259,0.9999998999999999,31,0,0.08997001,3000,2,0,0,0,0,0,3000.0,0,0.09559,0,TN
15271,0.012510833,54,0,0.0035484590000000008,4508,6,0,0,0,0,0,4508.0,0,0.01276,0,TN
15272,0.024776401,39,0,0.219988259,13627,5,0,2,0,0,0,13627.0,0,0.00469,0,TN
15275,0.013855164,31,0,0.060815047000000004,3189,4,0,0,0,0,0,3189.0,0,0.01428,0,TN
15278,0.005655853000000001,56,0,0.252182193,6300,9,0,2,0,1,0,3150.0,0,0.01135,0,TN
15281,0.126402475,44,0,1010.0,0,4,0,1,0,0,0,0.0,0,0.00937,0,TN
15286,0.138246215,38,0,0.55155176,4800,6,0,2,0,0,0,4800.0,0,0.02499,0,TN
15291,0.969218627,49,0,0.507557289,2050,5,0,0,0,1,0,1025.0,0,0.10951,0,TN
15296,0.038402032999999995,65,0,3552.0,0,6,0,2,0,0,0,0.0,0,0.00632,0,TN
15297,0.9999998999999999,31,0,0.34445694299999996,8000,5,0,2,0,1,0,4000.0,0,0.04752,0,TN
15306,0.25652279899999997,31,1,0.275976977,3300,4,0,0,2,2,1,1100.0,0,0.19503,0,FN
15310,0.9573205570000001,43,0,4763.0,0,11,0,2,0,0,1,0.0,0,0.12945,0,FN
15316,0.319473451,28,0,0.191961608,5000,8,0,0,0,0,0,5000.0,0,0.02524,0,TN
15319,0.11096649300000001,60,0,0.61978687,7600,17,0,2,0,0,0,7600.0,0,0.0109,0,TN
15321,0.9999998999999999,44,0,0.5650836379999999,5200,4,0,2,0,2,0,1733.333333333333,0,0.06371,0,TN
15325,0.18373372100000002,38,0,0.0229977,10000,5,0,0,0,0,0,10000.0,0,0.01377,0,TN
15360,0.656095993,31,1,0.091983276,5500,6,0,0,0,0,0,5500.0,0,0.09991,0,TN
15362,0.465702819,74,0,0.121866295,4307,11,0,0,0,0,0,4307.0,0,0.02943,0,TN
15366,0.018992764,74,0,0.07642682,23250,16,0,1,0,1,0,11625.0,0,0.01293,0,TN
15367,0.299855195,33,0,1846.0,0,13,0,2,0,0,0,0.0,0,0.029560000000000006,0,TN
15371,0.07708810599999999,43,0,0.318096912,9100,9,0,2,0,2,0,3033.333333333333,0,0.01198,0,TN
15372,0.9999998999999999,53,0,2282.0,0,7,0,1,0,0,0,0.0,0,0.06576,0,TN
15383,0.419368662,51,0,0.289732069,6008,12,0,2,0,1,0,3004.0,0,0.032780000000000004,0,TN
15385,0.829109509,48,1,0.059607694,5250,12,0,0,1,0,0,5250.0,0,0.30067,0,TN
15389,0.21667850800000002,60,0,0.272934702,14900,17,0,4,0,1,0,7450.0,0,0.05796000000000001,0,TN
15392,0.0,28,0,0.014366021000000001,1600,3,0,0,0,0,0,1600.0,0,0.0256,0,TN
15401,0.9999998999999999,63,0,0.0,3305,1,0,0,0,0,0,3305.0,0,0.04792,0,TN
15405,0.986343072,42,0,0.255304966,9000,8,0,1,0,2,0,3000.0,0,0.05708,0,TN
15411,0.055560385999999996,43,2,0.495834722,3000,4,0,1,0,1,1,1500.0,0,0.12049,0,FN
15419,0.015799605,47,0,0.007197121,2500,3,0,0,0,0,0,2500.0,0,0.00872,0,TN
15424,0.9033767640000001,45,0,0.519375305,10244,16,0,2,0,2,0,3414.666666666666,0,0.08748,0,TN
15431,0.041122442,51,0,0.012130568999999999,4533,4,0,0,0,0,0,4533.0,0,0.00878,0,TN
15432,0.043171741,74,0,0.368232409,5300,18,0,2,0,1,0,2650.0,0,0.01134,0,TN
15433,0.055879066,40,0,1659.0,0,7,0,1,0,0,0,0.0,0,0.00521,0,TN
15436,0.025839946000000003,81,0,0.014876801,2150,6,0,0,0,0,0,2150.0,1,0.004079999999999999,0,TN
15449,0.5908402620000001,60,0,0.639543964,6402,10,0,2,0,0,0,6402.0,0,0.04857,0,TN
15458,0.039167659,45,0,1.00739852,5000,17,0,6,0,3,0,1250.0,0,0.06175,0,TN
15459,0.49284863799999995,52,0,0.524622209,13300,18,0,4,0,3,0,3325.0,0,0.07352,0,TN
15465,0.9999998999999999,32,1,0.44616662100000004,7225,6,0,0,0,1,1,3612.5,0,0.16717,0,FN
15471,0.118732956,49,0,0.096761295,2500,4,0,1,0,0,0,2500.0,0,0.01085,0,TN
15477,0.945928825,38,0,0.700085958,12796,9,0,3,0,2,1,4265.333333333333,0,0.10045,0,FN
15486,0.4673750820000001,30,0,0.211262912,3000,6,0,0,0,1,0,1500.0,0,0.03876,0,TN
15491,0.128254674,62,0,0.000894333,88333,2,0,0,0,0,0,88333.0,0,0.00515,0,TN
15502,0.025615231000000002,73,0,0.14012284,7000,9,0,0,0,0,0,7000.0,0,0.004229999999999999,0,TN
15514,0.458498449,53,0,0.37460970200000004,13130,17,0,2,0,0,0,13130.0,0,0.04131,0,TN
15544,0.9999998999999999,63,0,0.001317812,4552,3,0,0,0,1,0,2276.0,0,0.03395,0,TN
15547,0.0,22,0,0.0,929,2,0,0,0,0,0,929.0,0,0.02586,0,TN
15552,0.462983295,71,0,0.337486054,5377,6,0,1,0,0,0,5377.0,0,0.017769999999999998,0,TN
15557,0.028383888,91,0,0.00846588,3897,3,0,0,0,0,0,3897.0,1,0.00294,0,TN
15568,0.815789474,56,0,42.0,0,2,1,0,0,0,0,0.0,0,0.26329,0,TN
15578,0.003293988,62,0,0.12147023400000001,10800,8,0,1,0,2,0,3600.0,0,0.00659,0,TN
15583,0.112108527,72,0,0.224977502,10000,7,0,1,0,0,0,10000.0,0,0.00457,0,TN
15592,0.000271895,69,0,0.08407940800000001,2568,5,0,0,0,0,0,2568.0,0,0.00471,0,TN
15606,0.01379931,58,0,8.0,0,2,0,0,0,0,0,0.0,0,0.0046,0,TN
15608,0.157071828,74,1,0.591646301,4500,16,0,3,0,0,0,4500.0,0,0.05488,0,TN
15617,0.0,68,0,0.09629045,3800,5,0,1,0,0,0,3800.0,0,0.00471,0,TN
15620,0.143202642,40,0,0.392428309,7078,10,0,2,0,3,0,1769.5,0,0.04217,0,TN
15628,0.864506775,60,0,0.432341852,7160,13,0,1,0,1,0,3580.0,0,0.05529,0,TN
15636,0.688671975,49,0,0.37996127799999996,4131,7,0,1,0,2,0,1377.0,0,0.05267,0,TN
15639,0.011454796000000001,71,1,0.000957854,9395,8,0,0,1,0,0,9395.0,0,0.19503,0,TN
15642,0.0,47,0,0.41544512,2796,9,0,2,0,0,0,2796.0,0,0.01483,0,TN
15645,0.9999998999999999,66,2,0.0,4052,0,1,0,1,1,0,2026.0,0,0.47328,0,TN
15647,0.212636005,36,0,0.27784444199999997,9166,5,0,2,0,2,0,3055.333333333333,0,0.01001,0,TN
15653,0.0,63,0,1.1782265140000001,6833,7,0,3,0,0,0,6833.0,0,0.01299,0,TN
15656,0.047511067000000004,37,1,0.18594089800000002,15633,13,0,2,0,2,0,5211.0,0,0.02773,0,TN
15661,0.03710089,27,1,0.9104477609999999,200,6,0,0,0,0,0,200.0,0,0.034260000000000006,0,TN
15667,0.09828469199999999,30,0,0.45038705100000004,1420,7,0,0,0,0,0,1420.0,0,0.02333,0,TN
15680,0.307018379,59,0,0.17793194,10666,12,0,1,0,0,0,10666.0,0,0.01217,0,TN
15688,0.013333033000000001,48,0,17.0,0,9,0,0,0,0,0,0.0,0,0.006529999999999999,0,TN
15691,0.008657602,61,0,0.17100604,4800,7,0,1,0,1,0,2400.0,0,0.0061,0,TN
15693,0.9999998999999999,42,0,2438.0,0,3,0,1,0,0,0,0.0,0,0.05456,0,TN
15703,0.0,21,0,0.0,929,2,0,0,0,0,0,929.0,0,0.02586,0,TN
15710,0.7991065940000001,59,0,0.47151060100000003,4527,10,0,1,0,0,0,4527.0,0,0.07031,0,TN
15712,0.101484399,23,1,0.012180268000000001,820,2,0,0,0,0,0,820.0,0,0.058329999999999986,0,TN
15721,0.755057188,45,0,0.771307173,4000,10,0,1,0,4,0,800.0,0,0.10962,0,TN
15727,0.096996536,61,0,0.202250932,15015,11,0,1,0,0,0,15015.0,0,0.00187,0,TN
15731,0.068240203,75,0,117.0,0,3,0,0,0,0,0,0.0,0,0.0036,0,TN
15732,1.099800399,40,1,0.00439912,5000,3,2,0,0,0,1,5000.0,0,0.5108199999999999,1,TP
15744,0.052589482,29,0,0.416688396,3834,5,0,1,0,0,0,3834.0,0,0.01823,0,TN
15745,0.101801205,50,0,0.252499667,7500,18,0,1,0,1,0,3750.0,0,0.01576,0,TN
15746,0.157674651,66,0,675.0,0,8,0,0,0,0,0,0.0,0,0.0073700000000000015,0,TN
15751,0.713479015,57,0,0.20995625899999998,4800,6,0,0,0,0,0,4800.0,0,0.04604,0,TN
15753,0.121546961,46,0,0.321971683,1906,6,0,0,0,3,0,476.5,0,0.0194,0,TN
15755,0.179705158,61,0,0.31704163399999996,11600,16,0,2,0,0,0,11600.0,0,0.02125,0,TN
15756,0.012445485,60,0,424.0,0,3,0,0,0,0,0,0.0,0,0.003820000000000001,0,TN
15759,0.048524854000000006,71,0,0.684157921,2000,17,0,1,0,0,0,2000.0,0,0.0122,0,TN
15768,0.785144321,56,0,817.0,0,9,0,0,0,0,0,0.0,0,0.04885,0,TN
15769,0.198937173,39,0,0.479152085,10000,4,0,2,0,1,0,5000.0,0,0.01271,0,TN
15778,1.5813953490000001,41,0,498.0,0,3,1,0,1,0,0,0.0,0,0.43968,0,TN
15784,0.268669691,52,0,0.3957241970000001,7062,10,0,2,0,0,0,7062.0,0,0.01915,0,TN
15789,0.0,70,0,0.580763273,7100,15,0,3,0,0,0,7100.0,0,0.01453,0,TN
15799,0.498232651,56,1,0.4888577220000001,6416,12,0,2,0,0,0,6416.0,0,0.10145,0,TN
15808,0.488704084,55,0,0.27942064,4970,12,0,0,0,0,0,4970.0,0,0.03097,0,TN
15809,0.0,51,0,0.290202799,3500,5,0,1,0,1,0,1750.0,0,0.01093,0,TN
15813,0.37733189100000003,40,0,0.374859479,9784,8,0,2,0,3,0,2446.0,0,0.02069,0,TN
15814,0.0,41,0,0.053941315999999996,35000,6,0,0,0,2,0,11666.666666666664,0,0.006229999999999999,0,TN
15816,0.845279247,56,0,0.135987475,4470,4,0,0,0,0,0,4470.0,0,0.04966,0,TN
15817,0.027030514,24,0,12.0,0,6,0,0,0,0,0,0.0,0,0.02586,0,TN
15820,0.101368259,52,0,0.479460306,8300,23,0,2,0,0,0,8300.0,0,0.02649,0,TN
15824,0.139996111,52,1,0.494322214,5635,16,0,3,0,0,0,5635.0,0,0.07426,0,TN
15828,0.0,45,0,0.12305836199999999,6630,6,0,0,0,0,0,6630.0,0,0.01288,0,TN
15841,0.004798521,70,0,0.004908523,2240,5,0,0,0,1,0,1120.0,0,0.00337,0,TN
15845,0.7941825859999999,44,0,0.181193645,4657,6,0,0,0,0,0,4657.0,0,0.05614,0,TN
15849,0.001830564,59,0,0.01611432,9866,9,0,0,0,0,0,9866.0,0,0.0105,0,TN
15852,0.9999998999999999,24,0,0.08636545400000001,2500,1,0,0,0,0,0,2500.0,0,0.07574,0,TN
15854,0.102641509,50,0,0.871595331,3083,12,0,2,0,0,0,3083.0,0,0.01627,0,TN
15856,0.019234823999999998,63,0,0.4701324670000001,4000,11,0,1,0,0,0,4000.0,0,0.007490000000000002,0,TN
15873,0.11244977099999999,65,0,0.538602101,19700,13,0,3,0,0,0,19700.0,0,0.0095,0,TN
15878,0.035338903,62,1,0.17796158,14991,10,0,1,0,0,0,14991.0,0,0.0211,0,TN
15885,0.11390479,26,0,0.056029233,820,4,0,0,0,0,0,820.0,0,0.0396,0,TN
15890,1.059117402,39,2,0.450239125,4390,10,0,2,0,2,0,1463.333333333333,0,0.3842,0,TN
15895,0.024963796,59,0,98.0,0,4,0,0,0,0,0,0.0,0,0.00419,0,TN
15911,0.002533222,63,0,0.113221695,4000,13,0,1,0,0,0,4000.0,0,0.00928,0,TN
15912,0.053139146,68,0,0.171982802,10000,17,0,1,0,0,0,10000.0,0,0.01116,0,TN
15927,0.06942609200000001,59,0,0.004071138,14000,5,0,0,0,0,0,14000.0,0,0.008409999999999999,0,TN
15932,0.739739575,32,1,0.141968451,4500,7,0,0,0,0,0,4500.0,0,0.10554,0,TN
15937,0.03444269,67,0,0.23717423399999998,6100,9,0,1,0,0,0,6100.0,0,0.00571,0,TN
15943,0.869370967,36,0,0.069201421,7600,4,0,0,0,0,0,7600.0,0,0.06641,0,TN
15954,1.018159806,58,0,0.18688713699999998,5200,9,1,0,0,0,1,5200.0,0,0.33254,0,FN
15956,0.036399225,44,0,0.015364355,6833,8,0,0,0,0,0,6833.0,0,0.01226,0,TN
15957,0.007584375999999999,47,0,571.0,0,7,0,0,0,0,0,0.0,0,0.00988,0,TN
15959,0.0,57,0,0.370157461,4000,15,0,1,0,1,0,2000.0,0,0.02209,0,TN
15965,0.9999998999999999,79,0,0.062048031,11200,6,0,0,0,0,0,11200.0,0,0.02284,0,TN
15968,0.23860573,60,0,0.19301164699999998,600,5,0,0,0,0,0,600.0,0,0.00868,0,TN
15973,0.900762405,34,0,0.09372656800000001,4000,5,1,0,0,1,0,2000.0,0,0.2739,0,TN
15976,0.079861991,62,1,0.175092831,3500,7,0,0,0,1,0,1750.0,0,0.04194,0,TN
15981,0.367388373,55,0,0.868377208,3000,14,0,1,0,2,0,1000.0,0,0.04054,0,TN
15984,0.528215557,35,0,0.33727712,6000,8,0,2,0,2,0,2000.0,0,0.0433,0,TN
15985,0.35696893,63,0,0.183863227,3333,6,1,0,0,1,0,1666.5,0,0.18328,0,TN
15991,0.793788323,27,0,0.139296594,3610,4,0,0,0,1,0,1805.0,0,0.07589,0,TN
16006,0.004104831,72,0,810.0,0,4,0,1,0,0,0,0.0,0,0.00241,0,TN
16015,0.711385435,57,0,1.9752111140000002,3670,17,0,2,0,0,0,3670.0,0,0.10232,0,TN
16023,0.004210379,80,0,3.0,0,4,0,0,0,0,0,0.0,0,0.00241,0,TN
16045,0.17445034,62,0,0.39240721799999995,5873,11,0,1,0,0,0,5873.0,0,0.01402,0,TN
16046,0.0,74,0,1866.0,0,5,0,2,0,0,0,0.0,0,0.00571,0,TN
16047,0.570987044,49,0,0.44581904899999997,6708,12,0,2,0,3,0,1677.0,0,0.05111,0,TN
16049,0.621896517,59,0,0.12681638,9083,3,0,0,0,0,0,9083.0,0,0.03106,0,TN
16057,0.9794636290000001,70,0,0.32549396,12500,5,0,1,1,0,0,12500.0,0,0.25751,0,TN
16060,0.003792637,80,0,9.0,0,12,0,0,0,0,0,0.0,0,0.00469,0,TN
16065,0.0009062219999999999,34,0,1.3730122669999998,2200,19,0,2,0,0,0,2200.0,0,0.03402,0,TN
16067,0.479163694,92,0,0.493077349,5416,11,0,2,0,0,0,5416.0,1,0.16876,0,TN
16068,0.0075458140000000005,67,0,2140.0,0,9,0,2,0,0,0,0.0,0,0.00459,0,TN
16075,0.9211986679999999,53,1,347.0,0,2,0,0,0,0,0,0.0,0,0.18526,0,TN
16076,1.314307141,37,0,0.49619085799999996,4987,9,0,1,0,1,1,2493.5,0,0.11413,0,FN
16078,0.001413296,73,0,360.0,0,6,0,0,0,0,0,0.0,0,0.00409,0,TN
16081,0.897461835,59,0,0.9887515309999999,8978,23,0,2,0,3,0,2244.5,0,0.08531,0,TN
16088,0.135590005,53,0,0.455908818,5000,9,0,2,0,2,0,1666.666666666667,0,0.02582,0,TN
16106,0.07182978400000001,60,0,0.474679113,4284,12,0,1,0,0,0,4284.0,0,0.00578,0,TN
16117,0.043860962,56,0,0.076153974,6000,8,0,1,0,0,0,6000.0,0,0.00796,0,TN
16123,0.057337220999999994,28,0,0.138246215,3500,6,0,0,0,0,0,3500.0,0,0.02497,0,TN
16126,0.0072467209999999985,74,0,1.591754651,1988,9,0,2,0,0,1,1988.0,0,0.00881,0,FN
16138,0.896965008,38,1,1.456160591,4333,8,0,2,0,2,0,1444.333333333333,0,0.18554,0,TN
16143,0.23059764600000002,55,1,0.570214893,2000,6,0,1,0,2,0,666.6666666666666,0,0.06466000000000001,0,TN
16146,0.103018134,59,0,0.09267296400000001,7833,11,0,1,0,0,0,7833.0,0,0.01001,0,TN
16164,0.044530365,67,0,0.40231349899999996,10200,8,0,3,0,1,0,5100.0,0,0.00985,0,TN
16171,0.189952512,26,0,0.055373967,5200,3,0,0,0,0,0,5200.0,0,0.01078,0,TN
16175,0.187651029,30,0,1868.0,0,4,0,1,0,0,0,0.0,0,0.00784,0,TN
16185,0.011294526000000001,23,1,0.0,0,2,0,0,0,0,0,0.0,0,0.03053,0,TN
16200,0.030312516,57,0,0.388275693,8153,10,0,3,0,0,0,8153.0,0,0.01686,0,TN
16201,0.092283078,37,0,0.09672370599999999,9583,5,0,2,0,3,0,2395.75,0,0.01265,0,TN
16208,0.0,76,0,0.580210339,6750,5,0,1,0,1,0,3375.0,0,0.005379999999999999,0,TN
16212,0.0279725,67,1,0.24620783300000001,8833,13,0,1,0,0,0,8833.0,0,0.016669999999999997,0,TN
16224,0.257954201,58,0,0.294232411,8200,10,0,3,0,0,0,8200.0,0,0.02879,0,TN
16234,0.152861571,40,0,0.4271145770000001,5000,9,0,2,0,0,0,5000.0,0,0.03866,0,TN
16236,0.006249805,51,0,0.208819903,27573,8,0,1,0,2,0,9191.0,0,0.00632,0,TN
16237,0.8605073959999999,39,0,0.608096574,8200,3,0,2,0,2,0,2733.333333333333,0,0.07668,0,TN
16242,0.662688355,62,1,0.31338606199999997,6700,8,0,1,0,0,0,6700.0,0,0.08496000000000001,0,TN
16243,0.979803005,49,0,0.22117367699999999,16000,8,1,1,0,2,0,5333.333333333333,0,0.33459,0,TN
16262,1.105178964,48,0,0.124869329,19131,7,0,1,0,3,0,4782.75,0,0.05155,0,TN
16263,0.16913847699999998,35,0,0.523790484,2500,6,0,1,0,0,0,2500.0,0,0.0125,0,TN
16270,0.083265826,56,0,1817.0,0,12,0,2,0,0,0,0.0,0,0.01027,0,TN
16275,0.072997192,32,1,2150.0,0,4,0,1,0,0,0,0.0,0,0.02793,0,TN
16277,0.9999998999999999,23,0,0.203197868,1500,2,0,0,0,0,0,1500.0,0,0.10355,0,TN
16288,0.20603628,78,0,1622.0,0,10,0,1,0,0,0,0.0,0,0.01239,0,TN
16289,0.115080214,56,0,3332.0,0,14,0,2,0,0,0,0.0,0,0.01223,0,TN
16291,0.42781471299999996,52,0,0.26114777,5000,10,1,2,0,0,1,5000.0,0,0.19955,0,FN
16292,0.041896328,74,0,0.185882353,4249,6,0,0,0,1,0,2124.5,0,0.00365,0,TN
16293,1.0432471220000001,46,0,0.617309165,3916,8,0,1,0,2,1,1305.3333333333333,0,0.1335,0,FN
16295,0.0,43,0,1927.0,0,5,0,1,0,0,0,0.0,0,0.00384,0,TN
16297,0.933514946,31,0,0.686940221,4800,10,0,2,0,0,0,4800.0,0,0.11501,0,TN
16301,0.533906209,51,0,0.4019012,6416,15,0,0,0,0,0,6416.0,0,0.0563,0,TN
16318,0.11860778300000001,73,0,592.0,0,7,0,0,1,0,0,0.0,0,0.09715,0,TN
16319,0.382784689,42,0,0.228674265,8334,10,0,1,0,2,0,2778.0,0,0.03381,0,TN
16320,0.9117217190000001,44,0,0.823973727,3044,12,1,0,0,0,0,3044.0,0,0.29814,0,TN
16323,0.5268632010000001,60,0,0.392860714,10000,13,0,2,0,1,0,5000.0,0,0.03411,0,TN
16324,0.34793353899999996,45,0,0.08743340599999999,3190,5,0,0,0,0,0,3190.0,0,0.02619,0,TN
16325,0.0,51,1,0.727888523,5166,8,0,3,0,0,0,5166.0,0,0.02468,0,TN
16327,0.652543683,43,0,0.141979717,7000,10,0,0,0,0,0,7000.0,0,0.05234,0,TN
16329,0.0059988,38,0,0.526315789,9100,8,0,4,0,3,0,2275.0,0,0.03329,0,TN
16332,0.210905213,41,0,0.4296875,3583,4,0,1,0,2,0,1194.3333333333333,0,0.014469999999999997,0,TN
16335,0.010698073,66,0,0.0015622560000000001,6400,2,0,0,0,0,0,6400.0,0,0.00219,0,TN
16343,0.036548639,70,0,0.378101615,7616,9,0,2,0,3,0,1904.0,0,0.00599,0,TN
16344,0.273100096,68,0,161.0,0,10,0,0,0,1,0,0.0,0,0.01424,0,TN
16346,0.529538818,25,0,0.35982009,2000,8,0,0,0,0,0,2000.0,0,0.05405,0,TN
16352,0.0,57,0,0.191862192,10100,11,0,2,0,0,0,10100.0,0,0.01384,0,TN
16353,0.022940277000000002,46,0,612.0,0,11,0,0,0,0,0,0.0,0,0.01403,0,TN
16355,0.03537109,69,0,1567.0,0,14,0,1,0,0,0,0.0,0,0.0044,0,TN
16357,0.0,84,0,0.0,12500,1,0,0,0,0,0,12500.0,1,0.00296,0,TN
16368,0.035621431,79,0,0.24924318899999998,990,7,0,0,0,0,0,990.0,0,0.00418,0,TN
16377,0.050122912,58,0,0.183379247,10889,6,0,1,0,1,0,5444.5,0,0.00579,0,TN
16384,0.017445428,84,0,448.0,0,5,0,1,0,0,0,0.0,1,0.0033,0,TN
16386,0.0043227859999999995,71,0,762.0,0,11,0,1,0,0,0,0.0,0,0.00469,0,TN
16388,0.991500708,54,1,0.146930969,5750,4,0,0,0,0,0,5750.0,0,0.1686,0,TN
16390,0.01003852,33,0,612.0,0,11,0,0,0,2,0,0.0,0,0.0229,0,TN
16391,0.14484860900000002,40,0,2.688124306,900,22,0,2,0,3,1,225.0,0,0.0585,0,FN
16392,0.018221547,38,0,2159.0,0,9,0,1,0,0,0,0.0,0,0.00521,0,TN
16396,0.040313134,60,0,0.168076045,16200,6,0,2,0,2,0,5400.0,0,0.00449,0,TN
16397,0.039898495,67,0,46.0,0,8,0,0,0,0,0,0.0,0,0.00688,0,TN
16398,0.062415715,72,1,0.289940828,1520,13,0,0,0,0,0,1520.0,0,0.04121,0,TN
16403,0.002656575,78,0,0.0007618319999999999,10500,17,0,0,0,0,0,10500.0,0,0.01089,0,TN
16408,0.028933262,37,0,0.62621817,3180,11,0,2,0,2,0,1060.0,0,0.02376,0,TN
16411,0.007319707,64,0,0.141918434,14000,4,0,1,0,0,0,14000.0,0,0.00205,0,TN
